F1,F2,D,dropout,learning_rate,batch_size,weight_decay,f1_score,precision,recall,val_loss
16,32,4,0.34420803069450306,0.0005016059337618488,32,0.005367250621207009,0.9648898863163388,0.9658030825744599,0.9640821134497646,0.07465557108061267
16,32,4,0.286975270262769,7.110308128284101e-05,32,0.003038346083497517,0.9702650362098001,0.9716146104052635,0.9691276808062126,0.06796603828463602
16,32,4,0.2816547510318649,6.235275911995436e-05,64,0.006525353506461519,0.966779382197998,0.9755510937754864,0.9586211947652256,0.07238019525032977
8,16,4,0.3281764666091506,8.470140934555576e-05,32,0.0037811802753365863,0.9703438592962833,0.971608322773133,0.9692673186455022,0.06938633272100402
16,32,4,0.3943817967107614,3.169345836211809e-05,32,0.00769293992374734,0.9588513540679394,0.9599303488688186,0.9579158811892216,0.07319308599550783
16,32,4,0.2574185041896004,0.00010562334793381304,32,0.008487657263911225,0.972945788611263,0.9820574897736317,0.9645081513471893,0.07139572917367332
16,32,4,0.19039540814560968,0.00038704238704172163,32,0.006833757146698847,0.9685936919434233,0.9749148113963938,0.9626786106773123,0.07237259839514634
16,32,4,0.27147665421848743,9.151574976891246e-05,32,0.005886390522341577,0.9676980546403708,0.9643335729806403,0.9713761349939585,0.07082116774551611
16,32,4,0.2974743975209906,0.00012120611486915158,32,0.008488438440585389,0.9661291463493852,0.9631179497426547,0.9695501565138592,0.07256267608254743
16,32,4,0.25878979190595025,3.989162184872791e-05,32,0.00739793094299869,0.9705015109276397,0.9765506813643322,0.9647874270257687,0.06869910346501021
16,32,4,0.35321281414557576,0.00010466581881648207,128,0.004985036590131446,0.9635055735520851,0.9581266450425064,0.9694069564847919,0.07317903932804863
16,32,4,0.31206304216962977,0.0001857172342409373,32,0.006016137974325712,0.9648005553354833,0.9661501295309466,0.9636631999318958,0.0721832197222798
16,32,4,0.44268833863997065,5.764766801302875e-05,32,0.004224872465925137,0.962511693568036,0.9573100980604226,0.968282729390919,0.07086154174707505
8,32,4,0.22431790976928206,0.0009862210110376276,32,0.00349743740148773,0.9592621641378175,0.9735408068366397,0.946428368083429,0.0753551771739022
16,8,2,0.23520350218019595,8.188685971188204e-05,64,0.008022211095291205,0.9662131307211547,0.9629319704579076,0.9698294321924387,0.07229266987870568
16,32,8,0.24810113905999653,0.00010966515820117808,32,0.008749733672703677,0.9677906659249415,0.9758775419982317,0.9601643353769674,0.07108101995950362
16,32,8,0.2552229355213035,0.00013613571220527981,32,0.009690385978264725,0.9555468656854229,0.9442379162927348,0.9682791672011412,0.07430960664097928
16,32,8,0.20756029948192525,9.496853582639667e-05,32,0.006885691397850287,0.9652858117750244,0.9669201555739143,0.9639460378002527,0.0683051124531472
32,32,8,0.27330716375478936,0.00012087466106697978,32,6.27056148481422e-05,0.973130631461199,0.9786042205840473,0.9678772704390304,0.0639587838926989
32,32,8,0.2826158063608675,6.604164372674511e-05,32,0.002792226789807044,0.9648698447136711,0.9552425576423396,0.975573188745335,0.06450978053149099
32,32,8,0.2724595953203614,0.0001192197635462907,32,5.998327641261585e-05,0.9711894946523163,0.9609582628614742,0.9824411723921042,0.0629736938791488
32,32,8,0.29552735271570935,0.00014195336209159637,32,3.0912680921417454e-05,0.9682018979065137,0.9644126713798359,0.9722175242194743,0.06525760048537885
32,32,4,0.2710032332670451,7.668662166055964e-05,256,2.46429839155309e-05,0.9637311556264966,0.9517227445526074,0.9771163293570769,0.06604403133193652
32,32,8,0.37049214539916303,0.0003243292243519421,32,3.713207611439938e-05,0.9646928229791744,0.9629993086469014,0.9664702054768002,0.06426614810136569
8,32,8,0.30602875999461737,0.00016400492431400358,32,0.0001081817476404326,0.9716710804448727,0.9680457489509214,0.975573188745335,0.06505055332071726
8,32,8,0.3087286548863716,0.00014465426991339434,32,0.00010931290764368952,0.9649491254760144,0.9550741808279253,0.9758524644239143,0.06533551014636822
8,32,8,0.33622948671648417,0.0001658735605887675,32,8.197512746952087e-05,0.9690431288330642,0.9677142772498412,0.9705311835786649,0.06729098602543514
8,32,8,0.2884534239688411,0.00013074973214292077,32,0.00021899901480450888,0.9649554857435264,0.9547649621345595,0.9761317401024936,0.06469858568356279
8,32,8,0.26239398508841655,0.00016127053757130128,32,6.126333017469187e-05,0.9677102862817596,0.9638389089755511,0.9717950485118273,0.06388920037336546
8,32,8,0.31999787635367394,0.0001874452943510854,32,0.0001229819433030945,0.9670535325867898,0.9590941756097431,0.9757128265846245,0.06921929107730924
4,32,8,0.21654882976136677,8.746781446563459e-05,32,0.00015130468301576924,0.960167697623974,0.9540952719988068,0.9666098433160899,0.0706973916689015
16,32,8,0.2978102840030361,7.094352852523759e-05,32,4.981953521661191e-05,0.9744693591169878,0.9661984553982759,0.9834257616466875,0.06297701126494877
16,32,4,0.3056828250545342,0.00010378255443069706,256,8.92845992213382e-05,0.9645025514302571,0.9587802966250969,0.9706708214179544,0.06804368210335572
8,32,8,0.278268254291391,0.00012365049312214622,32,3.694800619021913e-05,0.9645104933180465,0.9584641667922525,0.9709500970965338,0.0660169567171302
16,32,8,0.2924932044647889,7.407566043831943e-05,64,4.6872234501639327e-05,0.9699245890424578,0.9578405192798977,0.9834257616466875,0.06604542077073584
16,32,8,0.3301945310445359,6.701992573937633e-05,32,4.241912728267344e-05,0.9646910898393325,0.9490244677733898,0.9827204480706836,0.06522037843696245
16,32,8,0.3198542761664788,8.177843321391005e-05,32,5.469191845975773e-05,0.9695285252176338,0.9613376301900892,0.9783837564800174,0.0643213415445169
16,32,8,0.24020585493050242,6.258646998109714e-05,32,0.00016804167396478701,0.972666020483449,0.9687111537975447,0.9768370536784975,0.06274809698065244
16,32,8,0.26175079963118053,6.145413976263163e-05,32,0.00029875144980814433,0.9757321236524853,0.9789467791118733,0.972639999927121,0.06156306009056014
16,32,8,0.2500728928938433,6.021889318714777e-05,32,0.00017950899016494926,0.969546946223293,0.9678058521631224,0.9713725728041807,0.0611307382236903
16,32,8,0.2620487546381191,5.0651809362776405e-05,32,0.00032015891715939234,0.965494052089816,0.9596098165211421,0.9717950485118273,0.06479068674367305
16,16,4,0.23659275283430847,6.26354329132869e-05,32,0.0001414480367303363,0.9623333836793434,0.954380677349174,0.9709500970965338,0.0668390957314683
16,32,8,0.2766122214736869,5.3944371410453625e-05,32,0.00018448301186140548,0.9689365032151303,0.9568488676033144,0.9824411723921042,0.06346797592524799
8,32,8,0.2526726350768936,7.33607198062128e-05,32,0.0002466353905917411,0.9650386408841904,0.9634200963141905,0.9667530433451574,0.06682806338010225
16,32,4,0.30260749155851385,0.00023496120723625572,256,0.00039765473949030563,0.9682018979065137,0.9644126713798359,0.9722175242194743,0.06573302174607913
16,32,8,0.2376378545494338,5.722315622148384e-05,32,0.0002882414911962092,0.9695349040099591,0.9682948783444661,0.9709536592863116,0.06471011880895948
16,32,8,0.22459165632318787,4.510643816065694e-05,32,0.0002546412813219155,0.9713149106401352,0.9575174029707307,0.9870642640409053,0.06330477794567148
16,32,8,0.19590961809488963,9.320667876809647e-05,32,0.0001111853969514484,0.979026323031575,0.9751526582779974,0.983146485968108,0.06311904463346645
16,32,8,0.17696959183287955,9.643302002485942e-05,32,6.532468468264105e-05,0.9671972968981754,0.9594131216635754,0.9757128265846245,0.06484774809351897
16,32,8,0.1934407372684297,8.500962455064873e-05,32,0.00011153509524887242,0.9724084441065574,0.9647190889182594,0.9808980317803622,0.06290639722473039
16,32,8,0.19481967045544976,8.929222061868264e-05,128,0.00010865688138557323,0.9638764063336542,0.9544189949757541,0.9744489616514621,0.06917464484771092
16,32,8,0.1627313114090028,8.058490629987056e-05,32,0.00013632035078871407,0.9671324408016266,0.9589369950025688,0.9759921022632039,0.06490299493057335
16,32,8,0.2016286918084934,7.134178849009431e-05,32,0.00016192353124432144,0.96630265473173,0.9624306117818199,0.9703879835495973,0.06447309517020387
16,8,8,0.6394061139211302,0.00011180672546914628,32,0.00011027230988160924,0.9662987234561525,0.9625897504356539,0.9702483457103077,0.06578842016081224
16,32,8,0.1858321747621717,8.608339562969721e-05,32,0.00020720269753271887,0.971028396670735,0.969211633408277,0.9729192756057005,0.06322107773738263
16,32,8,0.26875841070890905,9.682378208962111e-05,32,0.0001301162693505586,0.9685411867601571,0.9603474849376489,0.9773991672254341,0.06471318213722121
32,32,8,0.28756988749260903,7.728688153471754e-05,32,7.615816578940512e-05,0.9654701595935271,0.9659034613648211,0.9650631405145701,0.06493743488274208
16,32,4,0.20862672312725622,6.496036366024574e-05,32,0.00010225105601911783,0.9711080965747363,0.961286478875789,0.9820222588742351,0.06666895998790531
16,32,2,0.2662130732634095,0.000149681778163496,32,0.0003481795001868335,0.9664784294024383,0.9607631654437299,0.972639999927121,0.06790752862750947
16,32,8,0.1733138749598674,0.00010186208283486587,32,4.329081583032333e-05,0.9733977597094897,0.9739121810585969,0.9729192756057005,0.06050623151804757
16,32,8,0.17119767621008897,0.00010127792150029031,32,4.24029427192872e-05,0.9708273854231493,0.9648181498544753,0.9772595293861445,0.06661576037186023
16,32,8,0.1856845297709775,0.00011165617365945767,64,5.191129112810572e-05,0.9672896763974274,0.9634201485065393,0.9713725728041807,0.06656573720924232
16,32,8,0.17164370834552914,9.080449675683114e-05,32,3.0073415332483427e-05,0.9704629457236047,0.9686428051943975,0.9723571620587639,0.06234465130198615
16,32,8,0.13787192622422761,8.499921317662713e-05,32,8.894017009179826e-05,0.9731611531271973,0.9691278672410748,0.9773991672254341,0.06023070100396264
16,32,8,0.4106350954587748,8.568202131995956e-05,32,9.037929992871111e-05,0.9711707143381645,0.9678078657447619,0.9748714373591089,0.06402669067281987
16,32,8,0.15969526413785062,7.795006786136878e-05,32,7.516701202517976e-05,0.9706880167595714,0.9608687679317622,0.9815997831665882,0.06316124996848647
16,32,8,0.1315412803679775,0.00010024086624881712,32,9.912405492201295e-05,0.9659493091800059,0.9669559613308918,0.9650667027043479,0.06463366638427429
16,32,8,0.48735027075200626,7.156720394604653e-05,32,0.00011328443940733491,0.965992733490673,0.9598725498424066,0.9724967998980536,0.06564933955498577
16,32,8,0.14932724407459658,9.315741048562412e-05,32,6.618638381087309e-05,0.9760302874975748,0.9740178882167249,0.9781009186116602,0.06150706452491823
16,32,8,0.11115108625291638,8.401987005704267e-05,32,6.999018839982805e-05,0.9709540969483809,0.9692131736709464,0.9727796377664107,0.06342256339995282
16,32,8,0.14774916503400576,9.192240530088825e-05,256,4.984521466950829e-05,0.9759428100992181,0.9746625552670777,0.9774027294152119,0.06522753803680341
16,32,8,0.14604277323156176,0.00011907244437277382,256,5.154317628280708e-05,0.968041518357647,0.9600856737648945,0.976697415839208,0.0654416773468256
16,32,8,0.14488172293073204,0.00010433180611865077,256,4.950113672655184e-05,0.9668726997903986,0.9674617117445757,0.9663305676375105,0.0664161720002691
16,32,8,0.13071174000634245,9.423406722219498e-05,256,3.53062402243763e-05,0.9703438592962833,0.971608322773133,0.9692673186455022,0.06777353771030903
4,32,8,0.14921798791302862,8.048440352665408e-05,256,8.764740463170605e-05,0.9580981625025012,0.9464777434262203,0.9710897349358235,0.06759492866694927
16,32,8,0.15803858610131982,9.283532819532693e-05,256,6.0880184640174806e-05,0.9707563799993707,0.9646636548347262,0.9772595293861445,0.06491184917589028
16,32,8,0.1260074750057825,8.76406155784669e-05,32,4.559014541490907e-05,0.9712397648509269,0.9655645509499137,0.9774027294152119,0.06270311899179828
16,32,8,0.15271817927393064,6.806110128391836e-05,32,6.319830149085237e-05,0.9670752126448329,0.9583721052232502,0.976411015781073,0.06798107998190023
16,32,8,0.11405651683399112,0.00010807190950558543,32,8.051633156027789e-05,0.969538970913621,0.9681260063294653,0.9710932971256012,0.062035671517862837
16,32,8,0.17585925270181227,7.565823307074054e-05,32,5.704760645816568e-05,0.972836252153025,0.9731939960468915,0.9724967998980536,0.06557499212185972
16,32,8,0.18749454833924342,6.173217918832794e-05,32,5.522747940494886e-05,0.9698538787761564,0.9576896439926422,0.9834257616466875,0.06183930883033732
16,32,8,0.1677232321162758,7.338216918897203e-05,256,6.956428959005247e-05,0.9635866383497144,0.9579498618963359,0.9696862321633711,0.06590115961929162
32,16,8,0.14222832827783147,7.844409866842567e-05,32,3.874271236488998e-05,0.969546946223293,0.9678058521631224,0.9713725728041807,0.06004825001629955
16,32,8,0.17190678214867663,0.0001276189102428213,32,4.337361253682249e-05,0.975233165255586,0.9787029482353052,0.9719382485408948,0.06491550734205268
16,32,8,0.17613674539491217,6.819110119423862e-05,32,4.1599759842737015e-05,0.9778656378828181,0.9788752633208763,0.976980253707565,0.06326093753966194
16,32,8,0.17520321869640187,6.884675258198733e-05,32,4.2851641435022956e-05,0.9668810127732259,0.9671638723379656,0.9666098433160899,0.06420203877508396
16,32,8,0.16255446813389246,5.849434856205025e-05,32,4.61221711812075e-05,0.9726625232438638,0.9688712043568257,0.976697415839208,0.06239700421144295
16,32,8,0.15992129914549036,5.7652463013141055e-05,32,3.393800286917706e-05,0.9758015085349268,0.9792776608789836,0.9725003620878314,0.06388814499523901
16,32,8,0.16386566936920066,5.7397032894169355e-05,32,3.4104717867496246e-05,0.9709581092084892,0.9690620108028436,0.9729192756057005,0.0629973791802592
16,32,8,0.15273473676969762,5.1837557304147856e-05,64,4.662845138886554e-05,0.9643859197565118,0.9543458606169138,0.9754299887162675,0.06828239734244088
16,32,8,0.1772670142289011,6.163012204471619e-05,32,3.322465363296297e-05,0.971028396670735,0.969211633408277,0.9729192756057005,0.06385183614205071
16,32,8,0.16239007365726701,5.7226255919804693e-05,32,2.7708087572988178e-05,0.9706999772160864,0.9602367234329798,0.9821583345237471,0.06202416226836288
16,32,8,0.13884356970964942,6.510249811496238e-05,32,4.528762007846347e-05,0.961913332311406,0.9581291432155341,0.9659080919298638,0.06343500004700416
16,8,8,0.18149827253070852,4.933974225152024e-05,32,3.9971380423008694e-05,0.9653737390389302,0.9553369815552614,0.9764145779708508,0.0641609140397834
16,32,8,0.15940894832056215,6.397068560208728e-05,32,5.259012640808581e-05,0.9700307593241448,0.9687051363770814,0.9715157728332481,0.06379662893469566
16,32,8,0.1942615598412463,5.370696836344095e-05,32,5.784048843678919e-05,0.9762236650656781,0.9795234479237722,0.973062475634768,0.06240942175663409
16,32,8,0.1701766086509992,5.4123652131718706e-05,128,5.917793030412445e-05,0.9597092443688452,0.9495686280042608,0.9708068970674665,0.06550055261080463
16,32,2,0.19623203837401446,4.8977457440312573e-05,32,3.8913994508000886e-05,0.9663582522042901,0.9564854929375451,0.9772595293861445,0.06834981477985148
16,32,8,0.182499186080261,5.740697213177942e-05,32,5.802115643184476e-05,0.9603405303168566,0.953059569736627,0.9684223672302085,0.06641040506023589
16,32,8,0.1705305421499055,5.36105407945334e-05,32,4.688821216326767e-05,0.9695318237905665,0.9611881316936269,0.978523394319307,0.06236202807715175
16,32,8,0.15409806760468966,7.005815675623969e-05,32,5.046829868232453e-05,0.9724082359831551,0.9730808137943482,0.9717950485118273,0.06266627031950718
16,32,8,0.14915994301557217,6.70466005203829e-05,32,6.785141349256642e-05,0.9720786545659642,0.9773178781878409,0.9670323190237368,0.06353577125573003
16,32,8,0.1552646845655932,7.157088113311516e-05,32,5.4324402073539356e-05,0.9659428776189268,0.9557551978494924,0.9771163293570769,0.06439910593207573
16,32,8,0.134905478210587,5.949074718689811e-05,32,4.948947325819346e-05,0.9708343642906406,0.9645119386654736,0.9775388050647238,0.06398353275313717
16,32,8,0.1875843543816808,5.9619845851828344e-05,32,4.193881466608007e-05,0.9672861791578423,0.9635801990658203,0.9712329349648909,0.06623847464375697
32,32,8,0.14316248361198972,6.584911088302347e-05,32,5.051446545978423e-05,0.973391649031107,0.9742322732991568,0.972639999927121,0.06452733481518921
32,16,8,0.13729052093636562,4.852181766311478e-05,32,6.52340469155681e-05,0.9698477184932658,0.9635232040736725,0.9765542158101405,0.06254620780066983
32,32,8,0.1188162767955914,5.4668217929199574e-05,32,4.074792668894867e-05,0.9677848090411757,0.9638368619500696,0.971934686351117,0.06444076463258566
32,32,8,0.16570248104956084,6.327434489381173e-05,32,5.846099527575734e-05,0.9637096593778233,0.9618583617020677,0.9656252540615066,0.06292728248097221
32,32,8,0.19199130650389454,9.641628528555152e-05,32,3.3114631943270935e-05,0.9672896763974274,0.9634201485065393,0.9713725728041807,0.0640512807990292
32,32,8,0.19974176088850593,8.427833688497094e-05,32,7.961238586363137e-05,0.9738218868131318,0.9741807047522041,0.9734813891526368,0.06138075494171695
32,32,8,0.17685435209146028,7.562590705853003e-05,32,7.379336289302619e-05,0.9687406969958702,0.9719901240288128,0.9656288162512844,0.06416981398931808
32,32,8,0.1399756778838307,6.387820034244892e-05,32,8.253380099067363e-05,0.9711485576947547,0.9737694231303567,0.9685790218252565,0.06048618435405566
32,8,8,0.20498823715735193,0.00010504338851822337,32,6.469242045770557e-05,0.9699209209101919,0.9635234809262938,0.9766938536494302,0.06253613944666184
32,32,8,0.16440306475709723,8.241897331163044e-05,32,5.406190130224825e-05,0.9655657928863369,0.9597672884858884,0.9717950485118273,0.06235828742362925
32,32,2,0.14982620206257946,9.099555450300224e-05,32,4.683646340693847e-05,0.9754546343148195,0.9739150807296765,0.9771198915468547,0.06417475660592849
32,32,2,0.15067857645144403,9.291042659915504e-05,32,6.0286525170505064e-05,0.9742495349707377,0.9685369319204512,0.9804755560727153,0.06669330570485213
32,32,2,0.12713548241664926,9.785603322090613e-05,32,6.912350824331458e-05,0.9752370019674133,0.9785345637540703,0.9720778863801846,0.06557110754068202
32,32,2,0.1215257977167139,0.0001020012357561303,32,7.696979004773314e-05,0.961822800654185,0.9500429583204696,0.9750075130086207,0.06618687045566611
32,32,2,0.10015264740510688,0.00011717033043332039,32,6.21593544092793e-05,0.9804401364947632,0.9762450596822722,0.9848328266089176,0.06256944035249035
32,32,2,0.11058083643878966,0.00011758958194631217,32,6.893789042786175e-05,0.9735857677162225,0.9693964837651826,0.9779612807723707,0.0628189212135191
32,32,2,0.11009004574718882,0.0001210206634978174,32,7.016257523321093e-05,0.9653737390389302,0.9553369815552614,0.9764145779708508,0.06804189818016627
32,32,2,0.11572281255082068,9.617007384068085e-05,32,6.283653146284791e-05,0.9635146124441668,0.9577888622157804,0.9696862321633711,0.06366305482800311
32,32,2,0.10041979512811135,0.00011266106415076785,32,8.80243693271445e-05,0.9691803942568026,0.9609152476899917,0.9781009186116602,0.06669962736160691
32,32,2,0.12331740720455879,0.0001275577853720698,32,7.483241260368301e-05,0.9701509616451545,0.9732336653693828,0.9671755190528041,0.06794461950061226
32,32,2,0.14218024521215283,9.033412852376503e-05,32,6.39548767161376e-05,0.9657213793373794,0.9623489152478099,0.9694069564847919,0.06741428587227584
32,32,2,0.1043218788914228,0.0001128764692265161,32,5.3013438901415424e-05,0.9707520950157852,0.9648211191811792,0.9771198915468547,0.06324019820654624
32,32,2,0.1268019252765063,9.807615349941166e-05,32,6.795108474689867e-05,0.9700420703027294,0.9682235179826574,0.971934686351117,0.06528180859670654
32,32,2,0.1330289385397861,0.00011485643614458604,32,8.46132008131395e-05,0.9685123295833837,0.9565859493895313,0.9818790588451677,0.0660913073487514
32,32,2,0.11420076003693293,8.73349486258624e-05,128,4.730555254143442e-05,0.972034416712344,0.9678404207406915,0.9764145779708508,0.06592491393287976
32,16,2,0.12909555557425417,0.00010021203741542935,32,0.0005186778148743635,0.9721380905893523,0.9779399521852755,0.9666134055058677,0.06491366320175945
32,32,2,0.10164435319205697,9.049300492569866e-05,32,5.631342468247084e-05,0.9648738783215703,0.9550776798158284,0.9757128265846245,0.06479382807203918
32,32,2,0.14760327482598615,0.0001299592500230486,32,9.252237398779632e-05,0.9666406933234867,0.9583670122066027,0.9755696265555572,0.06635483916152621
32,32,2,0.14589930906677895,0.0002924055657969072,32,3.559999812748034e-05,0.9704097576078031,0.9642423006953864,0.9769766915177872,0.06269171520516861
32,32,2,0.12454484181726068,0.00010714772854224446,32,4.2392521973083066e-05,0.9778795917344382,0.9782386616399323,0.9775388050647238,0.0638472716311852
32,32,2,0.12513945570374094,0.00010001404829028386,32,4.08720357983213e-05,0.9685449111108841,0.9601988650216478,0.9775388050647238,0.06449287477912351
32,32,2,0.12517530944458008,0.00010922761679214682,32,4.7506345463289705e-05,0.9682797147897824,0.9642545903238298,0.9724967998980536,0.06676376885645921
32,8,2,0.11372905143279963,9.166495631759613e-05,32,3.753387309552919e-05,0.9705263811648907,0.9691163964614217,0.9720778863801846,0.06126504189634706
32,32,2,0.13579111655309323,8.448667454405495e-05,32,2.770992400018602e-05,0.970630407740534,0.9600921138129177,0.9821583345237471,0.06363757717759733
32,32,2,0.14733968621551358,0.00010458139312160606,32,2.2304915456044804e-05,0.9617773543184903,0.9576805469662611,0.9660477297691533,0.0626523265399674
32,32,2,0.13791927363061882,8.154961888625659e-05,32,4.3365171828302443e-05,0.9613379483278294,0.953710203891692,0.9696862321633711,0.06897218166799891
32,32,2,0.15348728356820204,9.13200472105867e-05,32,3.23841660423455e-05,0.9703392083758224,0.9640917102792207,0.9769766915177872,0.06526936289699971
4,32,2,0.11461341957884973,9.675290423715654e-05,32,5.419856635652262e-05,0.9645812958242864,0.9586167470779127,0.9709500970965338,0.06972818516458021
32,32,2,0.1560550205223393,0.00011453290721780344,32,7.480343731592311e-05,0.967363834924003,0.9680340438640579,0.9667530433451574,0.0657247672154525
32,32,2,0.1249796648020785,4.597807662593724e-05,32,4.660748611793595e-05,0.9698277311300566,0.9643283067245232,0.9758560266136921,0.06576120052301596
32,32,2,0.1357451184479775,8.093651373016335e-05,32,6.060843538192978e-05,0.9751771599847131,0.9688808334589192,0.9818790588451677,0.06421661538364709
32,32,2,0.1793295240509513,7.633790123734709e-05,32,5.9355264217928444e-05,0.9689394889598298,0.9566978689307168,0.982580810231394,0.06399684252854691
32,32,2,0.10204797319085446,0.00010426369522068034,32,5.2717924359193365e-05,0.9724047220642381,0.9732428689463504,0.9716554106725378,0.06276991849094686
32,32,2,0.15725111871609126,7.994985566052584e-05,32,3.625883193520168e-05,0.9759464353654325,0.9744927405474432,0.9775423672545016,0.06632944898643947
32,32,2,0.15713196612463867,8.264546072545963e-05,128,3.95635815608704e-05,0.9663680329833628,0.9560309778940957,0.9776784429040134,0.06890300444016854
32,32,2,0.17266895076271846,9.302580774161236e-05,32,3.426994805095979e-05,0.9673678278880425,0.9678788719704006,0.966892681184447,0.06638476485837284
32,32,2,0.14618724046340592,7.943374655324247e-05,32,2.946242432842296e-05,0.9738148073948499,0.9744870119381094,0.9732021134740575,0.06508522264677753
32,32,2,0.14382779848804905,7.288473078929506e-05,32,2.7376718097866716e-05,0.9710183898152257,0.9696959955043218,0.9725003620878314,0.06654348235188871
32,16,2,0.13250101614680135,8.001812132560771e-05,32,3.0018425173074034e-05,0.9640927111139699,0.9578939953194637,0.9706672592281768,0.06910484499151251
32,32,2,0.15383994457968214,8.748514585353282e-05,32,2.4378146511717542e-05,0.9640702867056584,0.961854877384437,0.9663270054477328,0.06475790826358285
32,32,2,0.1645877812853414,6.89380163671664e-05,32,1.6639921032701185e-05,0.9733325236486522,0.9652138788930998,0.9821618967135248,0.06491421388470728
32,32,2,0.14307831862832143,7.635235567641373e-05,32,4.5029806999503794e-05,0.9637281698817969,0.9518737432252052,0.9769766915177872,0.06488454221392242
32,32,2,0.11883471335906712,8.041644435746215e-05,32,3.742600167371167e-05,0.9724971495616224,0.9640640455486872,0.9815962209768107,0.06530077451244996
32,32,2,0.13594951741900677,9.505791193944617e-05,32,3.074574816832677e-05,0.973899899535177,0.9657866165792396,0.9827240102604614,0.06195345482869332
32,32,2,0.12844180212549705,9.461462081052395e-05,32,2.1129251480504966e-05,0.9716109021533699,0.9613786075441139,0.9828636480997511,0.06495389759220416
32,32,2,0.11332315565729216,0.00010379569307557132,32,3.264460345017326e-05,0.9655010309573072,0.9593036053321402,0.9720743241904067,0.06525189598019294
32,32,2,0.163307013324207,9.085700819277894e-05,32,3.6000993951948275e-05,0.9645780723171725,0.9587763157516518,0.9708104592572443,0.06775348720564421
32,8,2,0.1522442723102698,0.00010951521591963147,32,2.9241936414946886e-05,0.9678560881787925,0.9639909247622471,0.971934686351117,0.060328346027666194
32,32,2,0.12461181424295843,8.764852207152685e-05,32,2.6381499358895678e-05,0.9665778066201794,0.9767939146784689,0.9570879465296861,0.0648694600499964
32,32,2,0.1826799644394827,9.389477000300498e-05,32,4.011672335105505e-05,0.9691071177165803,0.9609172855074495,0.9779612807723707,0.06435326821994512
32,32,2,0.13476725401834866,0.0001007602097414478,32,6.247813261715426e-05,0.9650764242744697,0.959033967362053,0.9715122106434704,0.06564544258799287
